Time [s], Analyzer Name, Decoded Protocol Result
3.472564875000000,LIN,Header Break
3.473266875000000,LIN,Inter-Byte Space
3.473343000000000,LIN,Header Sync
3.473837000000000,LIN,Inter-Byte Space
3.474069375000000,LIN,Protected ID: 60
3.474563375000000,LIN,Inter-Byte Space
3.474951250000000,LIN,Data 0: 2
3.475445250000000,LIN,Inter-Byte Space
3.475470000000000,LIN,Data 1: 2
3.475964000000000,LIN,Inter-Byte Space
3.475988750000000,LIN,Data 2: 0
3.476482750000000,LIN,Inter-Byte Space
3.476507500000000,LIN,Data 3: 0
3.477001500000000,LIN,Inter-Byte Space
3.477026250000000,LIN,Data 4: 255
3.477520250000000,LIN,Inter-Byte Space
3.477545000000000,LIN,Data 5: 255
3.478039000000000,LIN,Inter-Byte Space
3.478063750000000,LIN,Data 6: 255
3.478557750000000,LIN,Inter-Byte Space
3.478582625000000,LIN,Data 7: 255
3.479076625000000,LIN,Inter-Byte Space
3.479101375000000,LIN,!CHK!
3.482525625000000,LIN,Header Break
3.483227625000000,LIN,Inter-Byte Space
3.483303875000000,LIN,Header Sync
3.483797875000000,LIN,Inter-Byte Space
3.484082125000000,LIN,Protected ID: 61
3.484576125000000,LIN,Inter-Byte Space
3.484825875000000,LIN,Data 0: 255
3.485319875000000,LIN,Inter-Byte Space
3.485396375000000,LIN,Data 1: 0
3.485890375000000,LIN,Inter-Byte Space
3.485967000000000,LIN,Data 2: 0
3.486461000000000,LIN,Inter-Byte Space
3.486537500000000,LIN,Data 3: 0
3.487031500000000,LIN,Inter-Byte Space
3.487108000000000,LIN,Data 4: 255
3.487602000000000,LIN,Inter-Byte Space
3.487678500000000,LIN,Data 5: 255
3.488172500000000,LIN,Inter-Byte Space
3.488249000000000,LIN,Data 6: 255
3.488743000000000,LIN,Inter-Byte Space
3.488819375000000,LIN,Data 7: 255
3.489313375000000,LIN,Inter-Byte Space
3.489389875000000,LIN,!CHK!
3.497518875000000,LIN,Header Break
3.498220875000000,LIN,Inter-Byte Space
3.498297000000000,LIN,Header Sync
3.498791000000000,LIN,Inter-Byte Space
3.499023375000000,LIN,Protected ID: 60
3.499517375000000,LIN,Inter-Byte Space
3.499905375000000,LIN,Data 0: 2
3.500399375000000,LIN,Inter-Byte Space
3.500424125000000,LIN,Data 1: 6
3.500918125000000,LIN,Inter-Byte Space
3.500943000000000,LIN,Data 2: 9
3.501437000000000,LIN,Inter-Byte Space
3.501461750000000,LIN,Data 3: 0
3.501955750000000,LIN,Inter-Byte Space
3.501980500000000,LIN,Data 4: 255
3.502474500000000,LIN,Inter-Byte Space
3.502499500000000,LIN,Data 5: 255
3.502993500000000,LIN,Inter-Byte Space
3.503018250000000,LIN,Data 6: 255
3.503512250000000,LIN,Inter-Byte Space
3.503537250000000,LIN,Data 7: 255
3.504031250000000,LIN,Inter-Byte Space
3.504056125000000,LIN,!CHK!
3.507428500000000,LIN,Header Break
3.508130500000000,LIN,Inter-Byte Space
3.508206625000000,LIN,Header Sync
3.508700625000000,LIN,Inter-Byte Space
3.508777375000000,LIN,Protected ID: 61
3.509271375000000,LIN,Inter-Byte Space
3.509469375000000,LIN,Data 0: 9
3.509963375000000,LIN,Inter-Byte Space
3.510040000000000,LIN,Data 1: 1
3.510534000000000,LIN,Inter-Byte Space
3.510610500000000,LIN,Data 2: 255
3.511104500000000,LIN,Inter-Byte Space
3.511181125000000,LIN,Data 3: 255
3.511675125000000,LIN,Inter-Byte Space
3.511751625000000,LIN,Data 4: 255
3.512245625000000,LIN,Inter-Byte Space
3.512322250000000,LIN,Data 5: 255
3.512816250000000,LIN,Inter-Byte Space
3.512892750000000,LIN,Data 6: 255
3.513386750000000,LIN,Inter-Byte Space
3.513463250000000,LIN,Data 7: 255
3.513957250000000,LIN,Inter-Byte Space
3.514033875000000,LIN,!CHK!
3.522475250000000,LIN,Header Break
3.523177250000000,LIN,Inter-Byte Space
3.523253500000000,LIN,Header Sync
3.523747500000000,LIN,Inter-Byte Space
3.523979875000000,LIN,Protected ID: 60
3.524473875000000,LIN,Inter-Byte Space
3.524862000000000,LIN,Data 0: 2
3.525356000000000,LIN,Inter-Byte Space
3.525380875000000,LIN,Data 1: 6
3.525874875000000,LIN,Inter-Byte Space
3.525899750000000,LIN,Data 2: 12
3.526393750000000,LIN,Inter-Byte Space
3.526418500000000,LIN,Data 3: 0
3.526912500000000,LIN,Inter-Byte Space
3.526937250000000,LIN,Data 4: 255
3.527431250000000,LIN,Inter-Byte Space
3.527456000000000,LIN,Data 5: 255
3.527950000000000,LIN,Inter-Byte Space
3.527974750000000,LIN,Data 6: 255
3.528468750000000,LIN,Inter-Byte Space
3.528493500000000,LIN,Data 7: 255
3.528987500000000,LIN,Inter-Byte Space
3.529012125000000,LIN,!CHK!
3.532383625000000,LIN,Header Break
3.533085625000000,LIN,Inter-Byte Space
3.533161625000000,LIN,Header Sync
3.533655625000000,LIN,Inter-Byte Space
3.533732125000000,LIN,Protected ID: 61
3.534226125000000,LIN,Inter-Byte Space
3.534424125000000,LIN,Data 0: 12
3.534918125000000,LIN,Inter-Byte Space
3.534994500000000,LIN,Data 1: 26
3.535488500000000,LIN,Inter-Byte Space
3.535565000000000,LIN,Data 2: 255
3.536059000000000,LIN,Inter-Byte Space
3.536135375000000,LIN,Data 3: 255
3.536629375000000,LIN,Inter-Byte Space
3.536705875000000,LIN,Data 4: 255
3.537199875000000,LIN,Inter-Byte Space
3.537276375000000,LIN,Data 5: 255
3.537770375000000,LIN,Inter-Byte Space
3.537846750000000,LIN,Data 6: 255
3.538340750000000,LIN,Inter-Byte Space
3.538417125000000,LIN,Data 7: 255
3.538911125000000,LIN,Inter-Byte Space
3.538987625000000,LIN,!CHK!
3.547376875000000,LIN,Header Break
3.548078875000000,LIN,Inter-Byte Space
3.548155250000000,LIN,Header Sync
3.548649250000000,LIN,Inter-Byte Space
3.548933625000000,LIN,Protected ID: 60
3.549427625000000,LIN,Inter-Byte Space
3.549763625000000,LIN,Data 0: 2
3.550257625000000,LIN,Inter-Byte Space
3.550282500000000,LIN,Data 1: 6
3.550776500000000,LIN,Inter-Byte Space
3.550801250000000,LIN,Data 2: 13
3.551295250000000,LIN,Inter-Byte Space
3.551320125000000,LIN,Data 3: 0
3.551814125000000,LIN,Inter-Byte Space
3.551839000000000,LIN,Data 4: 255
3.552333000000000,LIN,Inter-Byte Space
3.552357875000000,LIN,Data 5: 255
3.552851875000000,LIN,Inter-Byte Space
3.552876625000000,LIN,Data 6: 255
3.553370625000000,LIN,Inter-Byte Space
3.553395375000000,LIN,Data 7: 255
3.553889375000000,LIN,Inter-Byte Space
3.553914125000000,LIN,!CHK!
3.557338500000000,LIN,Header Break
3.558040500000000,LIN,Inter-Byte Space
3.558116750000000,LIN,Header Sync
3.558610750000000,LIN,Inter-Byte Space
3.558635625000000,LIN,Protected ID: 61
3.559129625000000,LIN,Inter-Byte Space
3.559327375000000,LIN,Data 0: 13
3.559821375000000,LIN,Inter-Byte Space
3.559897750000000,LIN,Data 1: 198
3.560391750000000,LIN,Inter-Byte Space
3.560468125000000,LIN,Data 2: 255
3.560962125000000,LIN,Inter-Byte Space
3.561038625000000,LIN,Data 3: 255
3.561532625000000,LIN,Inter-Byte Space
3.561609000000000,LIN,Data 4: 255
3.562103000000000,LIN,Inter-Byte Space
3.562179375000000,LIN,Data 5: 255
3.562673375000000,LIN,Inter-Byte Space
3.562749750000000,LIN,Data 6: 255
3.563243750000000,LIN,Inter-Byte Space
3.563320250000000,LIN,Data 7: 255
3.563814250000000,LIN,Inter-Byte Space
3.563890625000000,LIN,!CHK!
3.572333750000000,LIN,Header Break
3.573035750000000,LIN,Inter-Byte Space
3.573112000000000,LIN,Header Sync
3.573606000000000,LIN,Inter-Byte Space
3.573838500000000,LIN,Protected ID: 60
3.574332500000000,LIN,Inter-Byte Space
3.574720750000000,LIN,Data 0: 2
3.575214750000000,LIN,Inter-Byte Space
3.575239625000000,LIN,Data 1: 6
3.575733625000000,LIN,Inter-Byte Space
3.575758625000000,LIN,Data 2: 10
3.576252625000000,LIN,Inter-Byte Space
3.576277500000000,LIN,Data 3: 0
3.576771500000000,LIN,Inter-Byte Space
3.576796500000000,LIN,Data 4: 255
3.577290500000000,LIN,Inter-Byte Space
3.577315375000000,LIN,Data 5: 255
3.577809375000000,LIN,Inter-Byte Space
3.577834375000000,LIN,Data 6: 255
3.578328375000000,LIN,Inter-Byte Space
